"time","nn.y[1]"
220,11.118095600805606
220.00000002210072,11.118095600805606
220.00000002210072,11.118095600805606
224,11.118095600805606
228,11.118095600805606
230,11.118095600805606
230,11.048676172217107
230.00000002310026,11.048676172217107
230.00000002310026,11.048676172217107
232,11.048676172217107
236,11.048676172217107
240,11.048676172217107
240,11.038460269322549
240.0000000241016,11.038460269322549
240.0000000241016,11.038460269322549
244,11.038460269322549
248,11.038460269322549
250,11.038460269322549
250,9.318404883360511
250.00000002510023,9.318404883360511
250.00000002510023,9.318404883360511
252,9.318404883360511
256,9.318404883360511
260,9.318404883360511
260,5.724807217247904
260.0000000261007,5.724807217247904
260.0000000261007,5.724807217247904
264,5.724807217247904
268,5.724807217247904
270,5.724807217247904
270,5.121411297755113
270.0000000271002,5.121411297755113
270.0000000271002,5.121411297755113
272,5.121411297755113
276,5.121411297755113
280,5.121411297755113
280,5.027495888596262
280.00000002810157,5.027495888596262
280.00000002810157,5.027495888596262
284,5.027495888596262
288,5.027495888596262
290,5.027495888596262
290,5.143620121031442
290.0000000291002,5.143620121031442
290.0000000291002,5.143620121031442
292,5.143620121031442
296,5.143620121031442
300,5.143620121031442
300,4.853926300699748
300.00000003010064,4.853926300699748
300.00000003010064,4.853926300699748
304,4.853926300699748
308,4.853926300699748
310,4.853926300699748
310,4.595903247738915
310.00000003110017,4.595903247738915
310.00000003110017,4.595903247738915
312,4.595903247738915
316,4.595903247738915
320,4.595903247738915
320,4.646495187362357
320.0000000321015,4.646495187362357
320.0000000321015,4.646495187362357
324,4.646495187362357
328,4.646495187362357
330,4.646495187362357
330,4.556247178169367
330.00000003310015,4.556247178169367
330.00000003310015,4.556247178169367
332,4.556247178169367
336,4.556247178169367
340,4.556247178169367
340,4.365146123983313
340.0000000341006,4.365146123983313
340.0000000341006,4.365146123983313
344,4.365146123983313
348,4.365146123983313
350,4.365146123983313
350,4.310428497215624
350.00000003510013,4.310428497215624
350.00000003510013,4.310428497215624
352,4.310428497215624
356,4.310428497215624
360,4.310428497215624
360,4.29557104079031
360.0000000361015,4.29557104079031
360.0000000361015,4.29557104079031
364,4.29557104079031
368,4.29557104079031
370,4.29557104079031
370,4.156601203976015
370.0000000371001,4.156601203976015
370.0000000371001,4.156601203976015
372,4.156601203976015
376,4.156601203976015
380,4.156601203976015
380,4.185803603932614
380.00000003810055,4.185803603932614
380.00000003810055,4.185803603932614
384,4.185803603932614
388,4.185803603932614
390,4.185803603932614
390,4.160668077845162
390.0000000391001,4.160668077845162
390.0000000391001,4.160668077845162
392,4.160668077845162
396,4.160668077845162
400,4.160668077845162
400,4.072035317873139
400.00000004010144,4.072035317873139
400.00000004010144,4.072035317873139
404,4.072035317873139
408,4.072035317873139
410,4.072035317873139
410,4.036886851863312
410.00000004110007,4.036886851863312
410.00000004110007,4.036886851863312
412,4.036886851863312
416,4.036886851863312
420,4.036886851863312
420,4.014364367010836
420.0000000421005,4.014364367010836
420.0000000421005,4.014364367010836
424,4.014364367010836
428,4.014364367010836
430,4.014364367010836
430,3.9861817442550938
430.00000004310004,3.9861817442550938
430.00000004310004,3.9861817442550938
432,3.9861817442550938
436,3.9861817442550938
440,3.9861817442550938
440,3.956696333620284
440.0000000441014,3.956696333620284
440.0000000441014,3.956696333620284
444,3.956696333620284
448,3.956696333620284
450,3.956696333620284
450,3.9340493024568466
450.0000000451,3.9340493024568466
450.0000000451,3.9340493024568466
452,3.9340493024568466
456,3.9340493024568466
460,3.9340493024568466
460,3.914938366113195
460.00000004610047,3.914938366113195
460.00000004610047,3.914938366113195
464,3.914938366113195
468,3.914938366113195
470,3.914938366113195
470,4.1881392499728785
470.0000000471,4.1881392499728785
470.0000000471,4.1881392499728785
472,4.1881392499728785
476,4.1881392499728785
480,4.1881392499728785
480,4.557632187882821
480.00000004810136,4.557632187882821
480.00000004810136,4.557632187882821
484,4.557632187882821
488,4.557632187882821
490,4.557632187882821
490,4.983298194603865
490.0000000491009,4.983298194603865
490.0000000491009,4.983298194603865
492,4.983298194603865
496,4.983298194603865
500,4.983298194603865
500,10.325904863718042
500.0000000501004,10.325904863718042
500.0000000501004,10.325904863718042
504,10.325904863718042
508,10.325904863718042
510,10.325904863718042
510,10.952028347586513
510.00000005110087,10.952028347586513
510.00000005110087,10.952028347586513
512,10.952028347586513
516,10.952028347586513
520,10.952028347586513
520,11.065730107622072
520.0000000521013,11.065730107622072
520.0000000521013,11.065730107622072
524,11.065730107622072
528,11.065730107622072
530,11.065730107622072
530,11.144754303405698
530.0000000531008,11.144754303405698
530.0000000531008,11.144754303405698
532,11.144754303405698
536,11.144754303405698
540,11.144754303405698
540,11.401025069049316
540.0000000541004,11.401025069049316
540.0000000541004,11.401025069049316
544,11.401025069049316
548,11.401025069049316
550,11.401025069049316
550,11.500887917413124
550.0000000551008,11.500887917413124
550.0000000551008,11.500887917413124
552,11.500887917413124
556,11.500887917413124
560,11.500887917413124
560,11.546221049446912
560.0000000561013,11.546221049446912
560.0000000561013,11.546221049446912
564,11.546221049446912
568,11.546221049446912
570,11.546221049446912
570,11.575951671748527
570.0000000571008,11.575951671748527
570.0000000571008,11.575951671748527
572,11.575951671748527
576,11.575951671748527
580,11.575951671748527
580,11.604118232700023
580.0000000581003,11.604118232700023
580.0000000581003,11.604118232700023
584,11.604118232700023
588,11.604118232700023
590,11.604118232700023
590,11.619455400686187
590.0000000591008,11.619455400686187
590.0000000591008,11.619455400686187
592,11.619455400686187
596,11.619455400686187
600,11.619455400686187
600,11.628141052995469
600.0000000601012,11.628141052995469
600.0000000601012,11.628141052995469
604,11.628141052995469
608,11.628141052995469
610,11.628141052995469
610,11.63370495349269
610.0000000611008,11.63370495349269
610.0000000611008,11.63370495349269
612,11.63370495349269
616,11.63370495349269
620,11.63370495349269
620,11.637654925411383
620.0000000621003,11.637654925411383
620.0000000621003,11.637654925411383
624,11.637654925411383
628,11.637654925411383
630,11.637654925411383
630,11.640056495583675
630.0000000631007,11.640056495583675
630.0000000631007,11.640056495583675
632,11.640056495583675
636,11.640056495583675
640,11.640056495583675
640,11.6415213142145
640.0000000641012,11.6415213142145
640.0000000641012,11.6415213142145
644,11.6415213142145
648,11.6415213142145
650,11.6415213142145
650,11.642451813394178
650.0000000651007,11.642451813394178
650.0000000651007,11.642451813394178
652,11.642451813394178
656,11.642451813394178
660,11.642451813394178
660,11.670529751720267
660.0000000661003,11.670529751720267
660.0000000661003,11.670529751720267
664,11.670529751720267
668,11.670529751720267
670,11.670529751720267
670,11.640881182421499
670.0000000671007,11.640881182421499
670.0000000671007,11.640881182421499
672,11.640881182421499
676,11.640881182421499
680,11.640881182421499
680,11.56679310493554
680.0000000681011,11.56679310493554
680.0000000681011,11.56679310493554
684,11.56679310493554
688,11.56679310493554
690,11.56679310493554
690,11.629590682237053
690.0000000691007,11.629590682237053
690.0000000691007,11.629590682237053
692,11.629590682237053
696,11.629590682237053
700,11.629590682237053
700,11.644068787631461
700.0000000701002,11.644068787631461
700.0000000701002,11.644068787631461
704,11.644068787631461
708,11.644068787631461
710,11.644068787631461
710,11.663400120476547
710.0000000711007,11.663400120476547
710.0000000711007,11.663400120476547
712,11.663400120476547
716,11.663400120476547
720,11.663400120476547
720,11.516573128463182
720.0000000721011,11.516573128463182
720.0000000721011,11.516573128463182
724,11.516573128463182
728,11.516573128463182
730,11.516573128463182
730,11.386930203555337
730.0000000731006,11.386930203555337
730.0000000731006,11.386930203555337
732,11.386930203555337
736,11.386930203555337
740,11.386930203555337
740,11.212241488605395
740.0000000741002,11.212241488605395
740.0000000741002,11.212241488605395
744,11.212241488605395
748,11.212241488605395
750,11.212241488605395
750,10.131378715579176
750.0000000751006,10.131378715579176
750.0000000751006,10.131378715579176
752,10.131378715579176
756,10.131378715579176
760,10.131378715579176
760,5.949446758804112
760.0000000761011,5.949446758804112
760.0000000761011,5.949446758804112
764,5.949446758804112
768,5.949446758804112
770,5.949446758804112
770,5.3245078526497585
770.0000000771006,5.3245078526497585
770.0000000771006,5.3245078526497585
772,5.3245078526497585
776,5.3245078526497585
780,5.3245078526497585
780,5.293174670628617
780.0000000781001,5.293174670628617
780.0000000781001,5.293174670628617
784,5.293174670628617
788,5.293174670628617
790,5.293174670628617
790,5.244362116038875
790.0000000791006,5.244362116038875
790.0000000791006,5.244362116038875
792,5.244362116038875
796,5.244362116038875
800,5.244362116038875
800,4.9055079590440815
800.000000080101,4.9055079590440815
800.000000080101,4.9055079590440815
804,4.9055079590440815
808,4.9055079590440815
810,4.9055079590440815
810,4.692767270789919
810.0000000811006,4.692767270789919
810.0000000811006,4.692767270789919
812,4.692767270789919
816,4.692767270789919
820,4.692767270789919
820,4.578829655031832
820.0000000821001,4.578829655031832
820.0000000821001,4.578829655031832
824,4.578829655031832
828,4.578829655031832
830,4.578829655031832
830,4.674867472127601
830.0000000831005,4.674867472127601
830.0000000831005,4.674867472127601
832,4.674867472127601
836,4.674867472127601
840,4.674867472127601
840,4.484059788601648
840.000000084101,4.484059788601648
840.000000084101,4.484059788601648
844,4.484059788601648
848,4.484059788601648
850,4.484059788601648
850,4.301129700209472
850.0000000851005,4.301129700209472
850.0000000851005,4.301129700209472
852,4.301129700209472
856,4.301129700209472
860,4.301129700209472
860,4.275594189243946
860.0000000861,4.275594189243946
860.0000000861,4.275594189243946
864,4.275594189243946
868,4.275594189243946
870,4.275594189243946
870,4.274481804883477
870.0000000871005,4.274481804883477
870.0000000871005,4.274481804883477
872,4.274481804883477
876,4.274481804883477
880,4.274481804883477
880,4.232108914914281
880.0000000881009,4.232108914914281
880.0000000881009,4.232108914914281
884,4.232108914914281
888,4.232108914914281
890,4.232108914914281
890,4.176879508956516
890.0000000891005,4.176879508956516
890.0000000891005,4.176879508956516
892,4.176879508956516
896,4.176879508956516
900,4.176879508956516
900,4.138814706145126
900.0000000901,4.138814706145126
900.0000000901,4.138814706145126
904,4.138814706145126
908,4.138814706145126
910,4.138814706145126
910,4.111918483106338
910.0000000911004,4.111918483106338
910.0000000911004,4.111918483106338
912,4.111918483106338
916,4.111918483106338
920,4.111918483106338
920,4.081716138248436
920.0000000921009,4.081716138248436
920.0000000921009,4.081716138248436
924,4.081716138248436
928,4.081716138248436
930,4.081716138248436
930,4.049102592069803
930.0000000931004,4.049102592069803
930.0000000931004,4.049102592069803
932,4.049102592069803
936,4.049102592069803
940,4.049102592069803
940,4.014003335796604
940.0000000941018,4.014003335796604
940.0000000941018,4.014003335796604
944,4.014003335796604
948,4.014003335796604
950,4.014003335796604
950,3.9667531930300317
950.0000000951004,3.9667531930300317
950.0000000951004,3.9667531930300317
952,3.9667531930300317
956,3.9667531930300317
960,3.9667531930300317
960,3.9419652726018652
960.0000000961008,3.9419652726018652
960.0000000961008,3.9419652726018652
964,3.9419652726018652
968,3.9419652726018652
970,3.9419652726018652
970,4.318419141051849
970.0000000971004,4.318419141051849
970.0000000971004,4.318419141051849
972,4.318419141051849
976,4.318419141051849
980,4.318419141051849
980,4.575545627700343
980.0000000981017,4.575545627700343
980.0000000981017,4.575545627700343
984,4.575545627700343
988,4.575545627700343
990,4.575545627700343
990,4.620939846269174
990.0000000991004,4.620939846269174
990.0000000991004,4.620939846269174
992,4.620939846269174
996,4.620939846269174
1000,4.620939846269174
1000,4.719615813469593
1000.0000001001008,4.719615813469593
1000.0000001001008,4.719615813469593
1004,4.719615813469593
1008,4.719615813469593
1010,4.719615813469593
1010,4.83157910889059
1010.0000001011003,4.83157910889059
1010.0000001011003,4.83157910889059
1012,4.83157910889059
1016,4.83157910889059
1020,4.83157910889059
1020,5.009526641406434
1020.0000001021017,5.009526641406434
1020.0000001021017,5.009526641406434
1024,5.009526641406434
1028,5.009526641406434
1030,5.009526641406434
1030,5.129744307375967
1030.0000001031003,5.129744307375967
1030.0000001031003,5.129744307375967
1032,5.129744307375967
1036,5.129744307375967
1040,5.129744307375967
1040,5.354621519779535
1040.0000001041008,5.354621519779535
1040.0000001041008,5.354621519779535
1044,5.354621519779535
1048,5.354621519779535
1050,5.354621519779535
1050,6.439775410217569
1050.0000001051003,6.439775410217569
1050.0000001051003,6.439775410217569
1052,6.439775410217569
1056,6.439775410217569
1060,6.439775410217569
1060,8.963803567917374
1060.0000001061017,8.963803567917374
1060.0000001061017,8.963803567917374
1064,8.963803567917374
1068,8.963803567917374
1070,8.963803567917374
1070,10.243196546812035
1070.0000001071003,10.243196546812035
1070.0000001071003,10.243196546812035
1072,10.243196546812035
1076,10.243196546812035
1080,10.243196546812035
1080,10.573628913825887
1080.0000001081007,10.573628913825887
1080.0000001081007,10.573628913825887
1084,10.573628913825887
1088,10.573628913825887
1090,10.573628913825887
1090,10.738484121723552
1090.0000001091003,10.738484121723552
1090.0000001091003,10.738484121723552
1092,10.738484121723552
1096,10.738484121723552
1100,10.738484121723552
1100,10.872791005210422
1100.0000001101016,10.872791005210422
1100.0000001101016,10.872791005210422
1104,10.872791005210422
1108,10.872791005210422
1110,10.872791005210422
1110,10.946282706333742
1110.0000001111002,10.946282706333742
1110.0000001111002,10.946282706333742
1112,10.946282706333742
1116,10.946282706333742
1120,10.946282706333742
1120,10.997334638048654
1120.0000001121007,10.997334638048654
1120.0000001121007,10.997334638048654
1124,10.997334638048654
1128,10.997334638048654
1130,10.997334638048654
1130,11.045450773484104
1130.0000001131002,11.045450773484104
1130.0000001131002,11.045450773484104
1132,11.045450773484104
1136,11.045450773484104
1140,11.045450773484104
1140,11.098350974195485
1140.0000001141016,11.098350974195485
1140.0000001141016,11.098350974195485
1144,11.098350974195485
1148,11.098350974195485
1150,11.098350974195485
1150,11.154801182090178
1150.0000001151002,11.154801182090178
1150.0000001151002,11.154801182090178
1152,11.154801182090178
1156,11.154801182090178
1160,11.154801182090178
1160,11.191722295834586
1160.0000001161006,11.191722295834586
1160.0000001161006,11.191722295834586
1164,11.191722295834586
1168,11.191722295834586
1170,11.191722295834586
1170,11.224729572173088
1170.0000001171002,11.224729572173088
1170.0000001171002,11.224729572173088
1172,11.224729572173088
1176,11.224729572173088
1180,11.224729572173088
1180,11.26170157674343
1180.0000001181015,11.26170157674343
1180.0000001181015,11.26170157674343
1184,11.26170157674343
1188,11.26170157674343
1190,11.26170157674343
1190,11.302353498979242
1190.0000001191002,11.302353498979242
1190.0000001191002,11.302353498979242
1192,11.302353498979242
1196,11.302353498979242
1200,11.302353498979242
1200,11.334046684163434
1200.0000001201006,11.334046684163434
1200.0000001201006,11.334046684163434
1204,11.334046684163434
1208,11.334046684163434
1210,11.334046684163434
1210,11.347828013858644
1210.0000001211001,11.347828013858644
1210.0000001211001,11.347828013858644
1212,11.347828013858644
1216,11.347828013858644
1220,11.347828013858644
1220,11.291235777918324
1220.0000001221015,11.291235777918324
1220.0000001221015,11.291235777918324
1224,11.291235777918324
1228,11.291235777918324
1230,11.291235777918324
1230,11.199921571309526
1230.0000001231,11.199921571309526
1230.0000001231,11.199921571309526
1232,11.199921571309526
1236,11.199921571309526
1240,11.199921571309526
1240,11.053147906657617
1240.0000001241006,11.053147906657617
1240.0000001241006,11.053147906657617
1244,11.053147906657617
1248,11.053147906657617
1250,11.053147906657617
1250,10.04513119039769
1250.0000001251,10.04513119039769
1250.0000001251,10.04513119039769
1252,10.04513119039769
1256,10.04513119039769
1260,10.04513119039769
1260,5.896102927436475
1260.0000001261014,5.896102927436475
1260.0000001261014,5.896102927436475
1264,5.896102927436475
1268,5.896102927436475
1270,5.896102927436475
1270,5.261559152735389
1270.0000001271,5.261559152735389
1270.0000001271,5.261559152735389
1272,5.261559152735389
1276,5.261559152735389
1280,5.261559152735389
1280,5.323986567774123
1280.0000001281005,5.323986567774123
1280.0000001281005,5.323986567774123
1284,5.323986567774123
1288,5.323986567774123
1290,5.323986567774123
1290,5.26768048482988
1290.0000001291,5.26768048482988
1290.0000001291,5.26768048482988
1292,5.26768048482988
1296,5.26768048482988
1300,5.26768048482988
1300,5.208212078100103
1300.0000001301014,5.208212078100103
1300.0000001301014,5.208212078100103
1304,5.208212078100103
1308,5.208212078100103
1310,5.208212078100103
1310,4.881663340740696
1310.0000001311,4.881663340740696
1310.0000001311,4.881663340740696
1312,4.881663340740696
1316,4.881663340740696
1320,4.881663340740696
1320,4.774012194478382
1320.0000001321005,4.774012194478382
1320.0000001321005,4.774012194478382
1324,4.774012194478382
1328,4.774012194478382
1330,4.774012194478382
1330,4.759810749708543
1330.0000001331,4.759810749708543
1330.0000001331,4.759810749708543
1332,4.759810749708543
1336,4.759810749708543
1340,4.759810749708543
1340,4.615045123265643
1340.0000001341014,4.615045123265643
1340.0000001341014,4.615045123265643
1344,4.615045123265643
1348,4.615045123265643
1350,4.615045123265643
1350,4.525358111982837
1350.000000135101,4.525358111982837
1350.000000135101,4.525358111982837
1352,4.525358111982837
1356,4.525358111982837
1360,4.525358111982837
1360,4.440624219387264
1360.0000001361004,4.440624219387264
1360.0000001361004,4.440624219387264
1364,4.440624219387264
1368,4.440624219387264
1370,4.440624219387264
1370,4.354883493258693
1370.0000001371009,4.354883493258693
1370.0000001371009,4.354883493258693
1372,4.354883493258693
1376,4.354883493258693
1380,4.354883493258693
1380,4.27924272126701
1380.0000001381013,4.27924272126701
1380.0000001381013,4.27924272126701
1384,4.27924272126701
1388,4.27924272126701
1390,4.27924272126701
1390,4.215211913424556
1390.0000001391008,4.215211913424556
1390.0000001391008,4.215211913424556
1392,4.215211913424556
1396,4.215211913424556
1400,4.215211913424556
1400,4.15789453944487
1400.0000001401004,4.15789453944487
1400.0000001401004,4.15789453944487
1404,4.15789453944487
1408,4.15789453944487
1410,4.15789453944487
1410,4.106160603862472
1410.0000001411008,4.106160603862472
1410.0000001411008,4.106160603862472
1412,4.106160603862472
1416,4.106160603862472
1420,4.106160603862472
1420,4.060564846238309
1420.0000001421013,4.060564846238309
1420.0000001421013,4.060564846238309
1424,4.060564846238309
1428,4.060564846238309
1430,4.060564846238309
1430,4.020749130517612
1430.0000001431008,4.020749130517612
1430.0000001431008,4.020749130517612
1432,4.020749130517612
1436,4.020749130517612
1440,4.020749130517612
1440,3.985881494559433
1440.0000001441003,3.985881494559433
1440.0000001441003,3.985881494559433
1444,3.985881494559433
1448,3.985881494559433
1450,3.985881494559433
1450,3.9554963389379902
1450.0000001451008,3.9554963389379902
1450.0000001451008,3.9554963389379902
1452,3.9554963389379902
1456,3.9554963389379902
1460,3.9554963389379902
1460,3.929303652579793
1460.0000001461012,3.929303652579793
1460.0000001461012,3.929303652579793
1464,3.929303652579793
1468,3.929303652579793
1470,3.929303652579793
1470,4.105868204356845
1470.0000001471008,4.105868204356845
1470.0000001471008,4.105868204356845
1472,4.105868204356845
1476,4.105868204356845
1480,4.105868204356845
1480,4.792959102150661
1480.0000001481003,4.792959102150661
1480.0000001481003,4.792959102150661
1484,4.792959102150661
1488,4.792959102150661
1490,4.792959102150661
1490,5.557144244189333
1490.0000001491007,5.557144244189333
1490.0000001491007,5.557144244189333
1492,5.557144244189333
1496,5.557144244189333
1500,5.557144244189333
1500,10.418685866479153
1500.0000001501012,10.418685866479153
1500.0000001501012,10.418685866479153
1504,10.418685866479153
1508,10.418685866479153
1510,10.418685866479153
1510,10.98783912523275
1510.0000001511007,10.98783912523275
1510.0000001511007,10.98783912523275
1512,10.98783912523275
1516,10.98783912523275
1520,10.98783912523275
1520,11.084837465058607
1520.0000001521003,11.084837465058607
1520.0000001521003,11.084837465058607
1524,11.084837465058607
1528,11.084837465058607
1530,11.084837465058607
1530,11.14580176515407
1530.0000001531007,11.14580176515407
1530.0000001531007,11.14580176515407
1532,11.14580176515407
1536,11.14580176515407
1540,11.14580176515407
1540,11.363663542845726
1540.0000001541011,11.363663542845726
1540.0000001541011,11.363663542845726
1544,11.363663542845726
1548,11.363663542845726
1550,11.363663542845726
1550,11.454053088706422
1550.0000001551007,11.454053088706422
1550.0000001551007,11.454053088706422
1552,11.454053088706422
1556,11.454053088706422
1560,11.454053088706422
1560,11.498389212576422
1560.0000001561002,11.498389212576422
1560.0000001561002,11.498389212576422
1564,11.498389212576422
1568,11.498389212576422
1570,11.498389212576422
1570,11.530817039967461
1570.0000001571007,11.530817039967461
1570.0000001571007,11.530817039967461
1572,11.530817039967461
1576,11.530817039967461
1580,11.530817039967461
1580,11.56375399893571
1580.000000158101,11.56375399893571
1580.000000158101,11.56375399893571
1584,11.56375399893571
1588,11.56375399893571
1590,11.56375399893571
1590,11.587327944909683
1590.0000001591006,11.587327944909683
1590.0000001591006,11.587327944909683
1592,11.587327944909683
1596,11.587327944909683
1600,11.587327944909683
1600,11.606246613646238
1600.0000001601002,11.606246613646238
1600.0000001601002,11.606246613646238
1604,11.606246613646238
1608,11.606246613646238
1610,11.606246613646238
1610,11.623213070951815
1610.0000001611006,11.623213070951815
1610.0000001611006,11.623213070951815
1612,11.623213070951815
1616,11.623213070951815
1620,11.623213070951815
1620,11.639175663677628
1620.000000162101,11.639175663677628
1620.000000162101,11.639175663677628
1624,11.639175663677628
1628,11.639175663677628
1630,11.639175663677628
1630,11.653806786856668
1630.0000001631006,11.653806786856668
1630.0000001631006,11.653806786856668
1632,11.653806786856668
1636,11.653806786856668
1640,11.653806786856668
1640,11.667233089524665
1640.0000001641001,11.667233089524665
1640.0000001641001,11.667233089524665
1644,11.667233089524665
1648,11.667233089524665
1650,11.667233089524665
1650,11.679427753013753
1650.0000001651006,11.679427753013753
1650.0000001651006,11.679427753013753
1652,11.679427753013753
1656,11.679427753013753
1660,11.679427753013753
1660,11.690225811851569
1660.000000166101,11.690225811851569
1660.000000166101,11.690225811851569
1664,11.690225811851569
1668,11.690225811851569
1670,11.690225811851569
1670,11.69939403812053
1670.0000001671006,11.69939403812053
1670.0000001671006,11.69939403812053
1672,11.69939403812053
1676,11.69939403812053
1680,11.69939403812053
1680,11.708998624942966
1680.0000001681,11.708998624942966
1680.0000001681,11.708998624942966
1684,11.708998624942966
1688,11.708998624942966
1690,11.708998624942966
1690,11.717338061744886
1690.0000001691005,11.717338061744886
1690.0000001691005,11.717338061744886
1692,11.717338061744886
1696,11.717338061744886
1700,11.717338061744886
1700,11.722170103366414
1700.000000170101,11.722170103366414
1700.000000170101,11.722170103366414
1704,11.722170103366414
1708,11.722170103366414
1710,11.722170103366414
1710,11.722946897313657
1710.0000001711005,11.722946897313657
1710.0000001711005,11.722946897313657
1712,11.722946897313657
1716,11.722946897313657
1720,11.722946897313657
1720,11.719531005278327
1720.0000001721,11.719531005278327
1720.0000001721,11.719531005278327
1724,11.719531005278327
1728,11.719531005278327
1730,11.719531005278327
1730,11.713543753172203
1730.0000001731005,11.713543753172203
1730.0000001731005,11.713543753172203
1732,11.713543753172203
1736,11.713543753172203
1740,11.713543753172203
1740,11.70749556687572
1740.000000174101,11.70749556687572
1740.000000174101,11.70749556687572
1744,11.70749556687572
1748,11.70749556687572
1750,11.70749556687572
1750,11.699750195193348
1750.0000001751005,11.699750195193348
1750.0000001751005,11.699750195193348
1752,11.699750195193348
1756,11.699750195193348
1760,11.699750195193348
1760,11.690354284264467
1760.0000001761,11.690354284264467
1760.0000001761,11.690354284264467
1764,11.690354284264467
1768,11.690354284264467
1770,11.690354284264467
1770,11.67963192264593
1770.0000001771004,11.67963192264593
1770.0000001771004,11.67963192264593
1772,11.67963192264593
1776,11.67963192264593
1780,11.67963192264593
1780,11.667979306476614
1780.000000178101,11.667979306476614
1780.000000178101,11.667979306476614
1784,11.667979306476614
1788,11.667979306476614
1790,11.667979306476614
1790,11.655650578529011
1790.0000001791004,11.655650578529011
1790.0000001791004,11.655650578529011
1792,11.655650578529011
1796,11.655650578529011
1800,11.655650578529011
1800,11.642995151736251
1800.0000001801018,11.642995151736251
1800.0000001801018,11.642995151736251
1804,11.642995151736251
1808,11.642995151736251
1810,11.642995151736251
1810,11.630393056021445
1810.0000001811004,11.630393056021445
1810.0000001811004,11.630393056021445
1812,11.630393056021445
1816,11.630393056021445
1820,11.630393056021445
1820,11.61822656221907
1820.0000001821008,11.61822656221907
1820.0000001821008,11.61822656221907
1824,11.61822656221907
1828,11.61822656221907
1830,11.61822656221907
1830,11.60685918138697
1830.0000001831004,11.60685918138697
1830.0000001831004,11.60685918138697
1832,11.60685918138697
1836,11.60685918138697
1840,11.60685918138697
1840,11.596634419069993
1840.0000001841017,11.596634419069993
1840.0000001841017,11.596634419069993
1844,11.596634419069993
1848,11.596634419069993
1850,11.596634419069993
1850,11.587862811670705
1850.0000001851004,11.587862811670705
1850.0000001851004,11.587862811670705
1852,11.587862811670705
1856,11.587862811670705
1860,11.587862811670705
1860,11.580811326976956
1860.0000001861008,11.580811326976956
1860.0000001861008,11.580811326976956
1864,11.580811326976956
1868,11.580811326976956
